"Row","Mahalanobis_D2","Cutoff","Ausreisser"
48,1.76387334167802,16.2662361962381,FALSE
49,2.7536568557682,16.2662361962381,FALSE
50,4.05040523591963,16.2662361962381,FALSE
51,1.73088475189843,16.2662361962381,FALSE
52,0.571144946090929,16.2662361962381,FALSE
53,3.2323378067745,16.2662361962381,FALSE
54,3.17364402375559,16.2662361962381,FALSE
55,0.846501612742742,16.2662361962381,FALSE
56,7.20260006657488,16.2662361962381,FALSE
57,3.27718854761005,16.2662361962381,FALSE
58,5.18307798855909,16.2662361962381,FALSE
59,3.60505862542287,16.2662361962381,FALSE
60,0.955873540556766,16.2662361962381,FALSE
61,2.50509226365837,16.2662361962381,FALSE
62,2.71201948724285,16.2662361962381,FALSE
63,1.14550276966973,16.2662361962381,FALSE
64,1.44377547311017,16.2662361962381,FALSE
65,0.29700297506811,16.2662361962381,FALSE
66,0.672996139669733,16.2662361962381,FALSE
67,3.10901695853728,16.2662361962381,FALSE
68,4.16381285004183,16.2662361962381,FALSE
69,6.85660522496236,16.2662361962381,FALSE
70,2.96058378077558,16.2662361962381,FALSE
71,0.554946671737487,16.2662361962381,FALSE
72,3.22556949150359,16.2662361962381,FALSE
73,0.463128836684545,16.2662361962381,FALSE
74,4.95036122214866,16.2662361962381,FALSE
75,0.999168192392968,16.2662361962381,FALSE
76,3.95814528282172,16.2662361962381,FALSE
77,0.254937593155726,16.2662361962381,FALSE
78,1.64622269189047,16.2662361962381,FALSE
79,0.672996139669733,16.2662361962381,FALSE
80,9.0964731242884,16.2662361962381,FALSE
81,2.18338924458588,16.2662361962381,FALSE
82,1.64355899847144,16.2662361962381,FALSE
83,13.0798080055967,16.2662361962381,FALSE
84,0.874697243816846,16.2662361962381,FALSE
85,1.73700416426452,16.2662361962381,FALSE
86,2.80057200223497,16.2662361962381,FALSE
87,0.161505152656565,16.2662361962381,FALSE
88,4.87944760514536,16.2662361962381,FALSE
89,4.10410016643926,16.2662361962381,FALSE
90,1.18258343328743,16.2662361962381,FALSE
91,5.96598119765732,16.2662361962381,FALSE
