"Row","CooksD","Leverage","StdResid","Influential"
77,0.0015923411239666,0.0094501423951761,0.817084637291634,FALSE
78,3.64611442327727e-05,0.0199901810219545,-0.0845574724071508,FALSE
79,0.00584328152416024,0.0126172525960398,-1.35244237417437,FALSE
80,3.45521858741384e-05,0.0764314721764842,-0.0408663838123551,FALSE
81,0.0113930831414572,0.0240596246029803,1.3596209513359,FALSE
82,0.00111182427547705,0.0199700015263557,0.467174046076256,FALSE
83,0.00698547387523452,0.106608251580335,-0.483897624489608,FALSE
84,0.000566189173490883,0.0141452912638209,-0.397293341369623,FALSE
85,0.0152938943984214,0.0206779194490306,-1.7021522096436,FALSE
86,0.00105268254727391,0.0287352515548673,-0.377259355593299,FALSE
87,0.00335201860857902,0.00874232087624305,1.23300011515869,FALSE
88,0.000115243974186631,0.0444843091526732,0.0995072204823627,FALSE
89,0.00198450695919416,0.0386104649200513,0.444583651407711,FALSE
90,0.00172290757592611,0.0164777623961739,0.641363085364447,FALSE
91,0.0316037443306991,0.0527156242474609,-1.5071961490418,TRUE
92,0.00828140115601065,0.0334960995087536,-0.977657178532908,FALSE
93,0.00628982832121018,0.0281168169801993,-0.932552623516098,FALSE
94,0.00208402394735343,0.0133208563717475,-0.785784122934399,FALSE
95,0.0119839421884135,0.0121339315234984,-1.97550490644519,FALSE
96,0.00295079876133767,0.0820214877004304,0.363456322939913,FALSE
97,0.0151866620719632,0.084701030587342,0.810211306936961,FALSE
98,6.94484199465576e-05,0.0150413439690681,0.134873571984712,FALSE
99,0.0079202514271696,0.0161688015983993,-1.38841999387535,FALSE
100,0.000125271809372547,0.0362881543980795,0.115358029510133,FALSE
101,0.00172290757592611,0.0164777623961739,0.641363085364447,FALSE
102,0.0125379266600104,0.0277601666426895,1.32531321682487,FALSE
103,7.39142395210414e-06,0.0170254620948347,0.0413157586977173,FALSE
104,0.0224963634639516,0.0366744218429582,-1.53741482143542,FALSE
105,0.000604430631564095,0.0100658320844704,0.487620039082101,FALSE
106,0.00342115742218739,0.0212712283081088,0.793508198273412,FALSE
107,0.0012203004828703,0.0317347633852627,0.38591612451319,FALSE
108,0.0279185354257341,0.0206780050260537,-2.2997718177724,FALSE
109,0.00178147901345657,0.0567417634396723,-0.344178897914986,FALSE
110,0.0222624221436292,0.0543506316494884,1.24474093754673,FALSE
111,0.000738030758461907,0.017016936672399,0.412951980088397,FALSE
112,0.00911304157805855,0.0527587395515807,-0.808993010380587,FALSE
113,0.00128298499517413,0.0160736477123208,-0.560486114236625,FALSE
114,0.000916887606114772,0.0161968482778579,-0.471983584872971,FALSE
115,0.00744501135237848,0.0240013820284915,1.10044705969883,FALSE
116,0.0218744408956183,0.0133208563717475,-2.54577711209988,FALSE
117,0.0680842591973095,0.0305940175315489,-2.93756811777391,TRUE
118,3.25726128927481e-05,0.037504746104767,0.0578245788110379,FALSE
119,0.0166564872209489,0.0186170057114174,-1.8740710492282,FALSE
120,0.000506252096318947,0.00993607831465763,-0.449197703698515,FALSE
121,0.00275762746289368,0.0194757003468325,0.745213016378487,FALSE
122,0.0118905584878575,0.0257499295706519,1.34146183870351,FALSE
123,0.0114858905322952,0.0246418669651659,-1.3485205922969,FALSE
124,0.0691252933800447,0.0285387015255643,-3.0679207483594,TRUE
125,0.00115920395533264,0.0209654591892931,0.465325379813644,FALSE
126,0.00146194417563592,0.0437060533847259,0.357701118179571,FALSE
127,0.00135394544848775,0.0298671362754004,0.419420250803963,FALSE
128,0.00217004201691815,0.0138758557881268,0.785416416306197,FALSE
129,0.00742234421974532,0.0100658320844704,-1.70875129949799,FALSE
130,3.58913792093472e-07,0.0160099599345239,0.00939345367857522,FALSE
131,0.0128837187305816,0.0325722570907369,1.23718872916823,FALSE
132,0.0005655728522974,0.075129355377197,-0.166882170440564,FALSE
133,0.00228593013253135,0.0100368445054343,0.949669279838962,FALSE
